,uuid,screen_name,created_at,followers,location,favorite,retweet,source,text
1659,71c88981-7327-11ed-9583-ab47568012fa,robsoItan,2022-12-03 16:15:54, 3481,, 0, 6, Twitter for iPhone," RT @rjsoltan: Friendly reminder.. 

Bitcoin doesn’t care about Christmas. 

All the banks shutting down for holidays proves how weak and ce…"
1660,7f7646db-7327-11ed-9583-ab47568012fa,FaizanK35689265,2022-12-03 16:11:24, 206,"Dubai, United Arab Emirates", 0, 1451, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1661,679e4da0-7327-11ed-9583-ab47568012fa,TheCryptoRss,2022-12-03 16:18:55, 531,Bitcoiners Land, 0, 0, aiodev-stagging," This Week in Coins: Twitter Speculation Sends Dogecoin Higher, Bitcoin and Ethereum See Green

ETH rose nicely even… https://t.co/9SDh5PlhgP"
1662,6428fd00-7327-11ed-9583-ab47568012fa,0xEthereumYoda,2022-12-03 16:22:57, 435,, 1, 0, Twitter Web App," #Ethereum price update: 

#ETH $1271.16 USD
#Bitcoin 0.07493041367464134 #BTC

Follow for recent ETH price updates… https://t.co/SskUlMnvOz"
1663,7835bd65-7327-11ed-9583-ab47568012fa,BlueDavid,2022-12-03 16:12:52, 1672,My mind, 0, 30, Twitter for Android," RT @maindi: Joke about bitcoiner, etherian and BSVer by ChatGPT 😅 #Bitcoin https://t.co/LooU9IWoNe"
1664,6a61b360-7327-11ed-9583-ab47568012fa,Tony_Ryan1892,2022-12-03 16:17:17, 429,Liverpool, 0, 3585, Twitter for Android, RT @MNateShyamalan: i laugh as elon musk beams a meme directly to my frontal cortex via NeuraLink.™ omg epic win. i blink twice to NeuraLik…
1665,6476cee2-7327-11ed-9583-ab47568012fa,vina_sariyunita,2022-12-03 16:20:24, 280,, 0, 330, Twitter Web App," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1666,75461782-7327-11ed-9583-ab47568012fa,sultanabegumbd,2022-12-03 16:14:16, 38,, 0, 332, Twitter for iPhone," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1667,754af981-7327-11ed-9583-ab47568012fa,nathanforrestlv,2022-12-03 16:13:58, 546,"Tennessee, USA", 0, 0, Twitter for iPhone, @lopp Brutal….I’d tell them they get some (20-50% or so) of the Bitcoin only or they just have to kill me and get n… https://t.co/iuwMQInKzH
1668,6dabae41-7327-11ed-9583-ab47568012fa,PenaalinTylsin,2022-12-03 16:16:30, 1,, 0, 0, Twitter for Android, @mtmalinen I can see why deflation or limited money supply would be bad if we were using metal coins or something a… https://t.co/dGBXjVlHOG
1669,71e22c02-7327-11ed-9583-ab47568012fa,_poolbay_io,2022-12-03 16:15:04, 489,MetaData, 0, 0, BchainReport," Zcash price vs Bitcoin price

https://t.co/rifBv9uX2J

#Zcash $ZEC #Mining https://t.co/IRYaBtK6v1"
1670,7b792891-7327-11ed-9583-ab47568012fa,MDREPON222,2022-12-03 16:11:49, 14,, 0, 333, Twitter for Android," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1671,86476ca6-7327-11ed-9583-ab47568012fa,TusiimeGodwin13,2022-12-03 16:08:49, 56,"Kampala, Uganda", 0, 1461, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1672,82800463-7327-11ed-9583-ab47568012fa,Mehedi16306877,2022-12-03 16:10:35, 74,, 0, 335, Twitter Web App," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1673,647c9b40-7327-11ed-9583-ab47568012fa,sakibahmmed885,2022-12-03 16:19:38, 58,, 0, 0, Twitter for Android," @AirdropDet #AirdropBlogspot 
#Bitcoin 
#Ethereum 
congratulations to the team for their efforts and dedication and… https://t.co/OZXLUI3Pwo"
1674,6da51e93-7327-11ed-9583-ab47568012fa,ElsaCopada,2022-12-03 16:16:54, 41,Spain, 0, 8, Twitter Web App, RT @EDGEFOREX1: EUR/GBP has risen sharply in the last hour or so in response to a more dovish than expected Bank of England policy announce…
1675,82800467-7327-11ed-9583-ab47568012fa,itsmichelleshaq,2022-12-03 16:10:30, 111,"Ottawa Hills, OH", 0, 1084, Twitter for iPhone, RT @PeterSchiff: I just lost all the #Bitcoin I have ever owned. My wallet got corrupted somehow and my password is no longer valid. So now…
1676,7b7530f9-7327-11ed-9583-ab47568012fa,iPhelipeVR,2022-12-03 16:12:16, 700,Descentraliced World, 2, 0, Twitter for iPhone," Luckily I took advantage of the opportunity Bitcoin provided.

#ICP #NNS #8YearsGang https://t.co/23WrMfEChR https://t.co/i9SELVBH0v"
1677,6daebb81-7327-11ed-9583-ab47568012fa,MaxwellBloomfi3,2022-12-03 16:16:27, 20,, 0, 0, Twitter Web App, 🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓First combined gold-bitcoin ETP launches in Europe
1678,67cdc212-7327-11ed-9583-ab47568012fa,mmc_finance,2022-12-03 16:18:34, 246,, 0, 1434, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1679,829ed709-7327-11ed-9583-ab47568012fa,0xBlock0,2022-12-03 16:10:02, 440,Metaverse, 0, 14, 0xBlock0," RT @business: El Salvador’s bombastic president promoted Bitcoin as a solution to the country’s economic problems. One year in, it’s clear…"
1680,67d75f00-7327-11ed-9583-ab47568012fa,robsoItan,2022-12-03 16:18:31, 3481,, 0, 6, Twitter for iPhone," RT @rjsoltan: If it’s not in cold storage you don’t own bitcoin. 

If it’s not in your safe you don’t own precious metals. 

There is no mi…"
1681,646f54d1-7327-11ed-9583-ab47568012fa,mikelai1969,2022-12-03 16:20:56, 47,, 0, 0, Twitter for iPhone," Token Unlock Kanban https://t.co/SL8FAQ7JDf
BTC bottom-buy index https://t.co/PbvHsv99I4…
multi-sign wallet… https://t.co/AZyxCQLis1"
1682,77ea0e65-7327-11ed-9583-ab47568012fa,safeblastindo,2022-12-03 16:13:47, 19,"Jawa Tengah, Indonesia", 0, 68, Twitter for iPhone," RT @OrbeonProtocol: 🎄 DAY 2 🎄

🎁 = 5000 ORBN Tokens

1. Follow @OrbeonProtocol
2. Like + Retweet
3. Tag 3 friends in the comments section…"
1683,6a26f454-7327-11ed-9583-ab47568012fa,allanha61673001,2022-12-03 16:17:43, 72,, 0, 245, Twitter Web App," RT @100trillionUSD: Less than 1% of bitcoin usage is associated with ""crime"". https://t.co/ghkeITahhL"
1684,67988140-7327-11ed-9583-ab47568012fa,rezarh69,2022-12-03 16:19:02, 316,Tehran.iran, 0, 331, Twitter for iPhone," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1685,64297231-7327-11ed-9583-ab47568012fa,HansHWestphal,2022-12-03 16:22:55, 105,Toronto, 0, 93, Twitter for iPhone," RT @DocumentingBTC: The oldest hydroelectric energy facility in the U.S. and possibly the world, was going to be turned off…forever.

Built…"
1686,67e17122-7327-11ed-9583-ab47568012fa,TeamSatoshi,2022-12-03 16:18:19, 1389,United States, 0, 0, Twitter Web App," @RepMaxineWaters @SBF_FTX Bitcoin has spoken louder than anything here without a word. 

Satoshi Nakamoto should ge… https://t.co/rEm2WmljL0"
1687,8a3f0ca5-7327-11ed-9583-ab47568012fa,0xEthereumYoda,2022-12-03 16:07:48, 435,, 2, 0, Twitter Web App," #Ethereum price update: 

#ETH $1272.37 USD
#Bitcoin 0.07495668 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1688,6d70ef33-7327-11ed-9583-ab47568012fa,SerfSupply,2022-12-03 16:17:12, 357,, 0, 0, Twitter for iPhone, @Meditation_Man @MartyBent Bitcoin and Sats.
1689,7f7bec29-7327-11ed-9583-ab47568012fa,MayraPoc,2022-12-03 16:10:44, 221,"California, USA", 0, 1455, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1690,8a3f0ca1-7327-11ed-9583-ab47568012fa,GorillaCases,2022-12-03 16:07:50, 12546,https://gorillacasestore.com, 0, 240, Twitter Web App," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1691,644ead71-7327-11ed-9583-ab47568012fa,KryptoKittyBTC,2022-12-03 16:22:08, 326,Opinions are someone else's. , 0, 188, Twitter for iPhone, RT @CarlBMenger: Running your own #Bitcoin node is as important as storing your own Bitcoin keys. A step-to-step guide to more self soverei…
1692,678ee452-7327-11ed-9583-ab47568012fa,hengky_latifa,2022-12-03 16:19:19, 11,, 0, 159, Twitter for Android," RT @lucasvelascook: What should i buy in 2023? 
#Gold or #Bitcoin? 🚀🔥"
1693,82a4ca71-7327-11ed-9583-ab47568012fa,ThomasRigert,2022-12-03 16:09:40, 36,, 0, 0, Twitter for Android," @hoss_crypto https://t.co/m7d5gJfIHs

What's your opinion about this statement of the European Central Bank?"
1694,6471c5d1-7327-11ed-9583-ab47568012fa,ivan_reif,2022-12-03 16:20:38, 275,"Dubai, United Arab Emirates", 0, 0, Twitter Web App," @itstylersays ""The weekend"" is an artificial construct for normies. You have a ""break"" in order to give back/spend… https://t.co/9vkIBlK89I"
1695,7f7694fe-7327-11ed-9583-ab47568012fa,alessan86165512,2022-12-03 16:11:03, 171,Italia, 0, 246, Twitter for iPhone," RT @MustStopMurad: Bitcoin drives cryptocurrency markets.

Bitcoin is driven by 4-year halving cycles.

Bitcoin's last global bottom was in…"
1696,7b7a8822-7327-11ed-9583-ab47568012fa,ZhuzumkanMaara1,2022-12-03 16:11:41, 2,, 0, 216, Twitter for Android, RT @TrustWallet: prolly gonna send santa my #Bitcoin address again this year
1697,751bfa41-7327-11ed-9583-ab47568012fa,ilialazarov,2022-12-03 16:14:39, 39,, 0, 53, Twitter for Android, RT @rovercrc: I hope #Bitcoin drops down to $10k so I can buy even more!
1698,86476caa-7327-11ed-9583-ab47568012fa,Sergioa33719275,2022-12-03 16:08:48, 348,, 0, 1461, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1699,751bfa45-7327-11ed-9583-ab47568012fa,bitcoin_collect,2022-12-03 16:14:37, 601,, 0, 0, Twitter Web App, @PrestonPysh If you're a nym twitter account don't dox yourself if you KYC'd with real data on OpenAi
1700,77eca676-7327-11ed-9583-ab47568012fa,ank_dhang,2022-12-03 16:13:41, 10,, 0, 11, Twitter for Android," RT @ColinYurcisin: My net worth in the last 4 years:

At 23: $50K in debt
At 24: A multi-millionaire from bitcoin
At 25: My paper net worth…"
1701,71c6b4c5-7327-11ed-9583-ab47568012fa,LeapDayz,2022-12-03 16:16:00, 13,"London, England", 0, 0, Twitter Web App, @SatoshiFlipper How about a global depression when average people can’t even afford to buy milk? Will they buy bitc… https://t.co/YTzV4aBovd
1702,67d22ee0-7327-11ed-9583-ab47568012fa,Deepak43243362,2022-12-03 16:18:33, 55,, 0, 9, Twitter for Android," RT @YesWorld24: YES WORLD Lists 2nd Pair on https://t.co/wUMOq6JdXC
| YES / BUSD |
TRADING OPENS - 11/11/22 11AM UTC / 4:30PM IST
#yesworld…"
1703,753a7ec3-7327-11ed-9583-ab47568012fa,JoWeb5,2022-12-03 16:14:26, 107,"Texas, USA", 0, 0, Twitter for Android, @DigiEconomist It will be the winner when Bitcoin goes to zero as well. I wonder if Bitcoin will go below zero.
1704,6425efc0-7327-11ed-9583-ab47568012fa,simpleminingio,2022-12-03 16:23:02, 4044,"Iowa, USA", 1, 0, Twitter for iPhone, People will lose thousands of dollars in crypto before they put a hundred dollars in Bitcoin.
1705,71c6dbd1-7327-11ed-9583-ab47568012fa,SanDiegoPleb,2022-12-03 16:15:58, 1333,"San Diego, CA", 0, 0, Twitter for Android," I'm ok if my twitter account remains small as long as my Bitcoin Stack is bigger than SBF's, Crapto Scamfluencers and Ponzi Peddlers"
1706,67cd9b03-7327-11ed-9583-ab47568012fa,osamakh65793528,2022-12-03 16:18:35, 17,Swabi, 0, 1434, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1707,64676590-7327-11ed-9583-ab47568012fa,WassiouKarimou,2022-12-03 16:21:23, 130,, 0, 0, Twitter for Android, @cz_binance @MMCrypto @BornToBeCrypto #bitcoin is dying because it will be replaced by #Core
1708,75156a93-7327-11ed-9583-ab47568012fa,TeamEndpoint,2022-12-03 16:14:49, 35049,"Sheffield, England", 4, 0, Twitter for Android," We lose today's 🇮🇱 derby and go 0️⃣-1️⃣ in @thunderpickco Bitcoin Series 😢

GGWP @BluePho3nixcs @MOREECSGO and frie… https://t.co/Nf4lde9uEr"
1709,64708d53-7327-11ed-9583-ab47568012fa,adamsmithstwit,2022-12-03 16:20:48, 54,United States, 0, 534, Twitter for Android," RT @BarrioBitcoin: Most powerful human is you in your own life purpose

https://t.co/zkfDg53CVL

You are Satoshi Nakamoto, practice what yo…"
1710,641ffc50-7327-11ed-9583-ab47568012fa,PANGARSO,2022-12-03 16:23:12, 72,"East Java, Indonesia", 0, 1422, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1711,7f7bec20-7327-11ed-9583-ab47568012fa,BranardP,2022-12-03 16:10:49, 15,, 0, 1454, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1712,8a3f0cac-7327-11ed-9583-ab47568012fa,CvikichRonald,2022-12-03 16:07:43, 3,, 0, 0, Twitter for iPhone, @nytimes Biden’s Mafia is running the country to the ground and the Fake News has this to say Fake News how about H… https://t.co/8Fr43jDR48
1713,67dd0450-7327-11ed-9583-ab47568012fa,simplemind76,2022-12-03 16:18:24, 232,🇵🇭, 0, 121, Twitter for Android," RT @Panterabch: #BitcoinCash is the Bitcoin that works

https://t.co/VjdFPUPoK2

#CashRain #BCH #Bitcoin (BCH)"
1714,7f7646d1-7327-11ed-9583-ab47568012fa,arif089sha,2022-12-03 16:11:31, 62,, 0, 1450, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1715,827f8f36-7327-11ed-9583-ab47568012fa,wyAToJb5qpvBfA3,2022-12-03 16:10:37, 11854,, 0, 327, Twitter for Android," RT @RealCoinGeek: Happy Bitcoin Independence Day! 🎉

On this day in 2018, #BSV emerged to restore and free Satoshi's original vision for Bi…"
1716,6a271b60-7327-11ed-9583-ab47568012fa,GdiggerFL,2022-12-03 16:17:41, 49,Amsterdam, 0, 0, Circleboom Publish," Breaking News. QNT Remains Near Multi-Week High, XMR up for Fifth Straight Session – Market Updates Bitcoin News Re… https://t.co/p8GqtTDfk7"
1717,6459a9f2-7327-11ed-9583-ab47568012fa,the_tuolomee,2022-12-03 16:21:51, 558,, 0, 0, Twitter for Android," @Washigorira It shouldn't have gone below $40k

I see a lotta posts about ""how will #BTC perform in a rate hike cyc… https://t.co/3dTFXp2ozz"
1718,646c4790-7327-11ed-9583-ab47568012fa,DawiddddK,2022-12-03 16:21:12, 312,"Green Street, England", 0, 1426, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1719,7835e47a-7327-11ed-9583-ab47568012fa,bullrunbit,2022-12-03 16:12:47, 90,WorldWide, 0, 1448, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1720,7f766dec-7327-11ed-9583-ab47568012fa,AgboolaToju,2022-12-03 16:11:16, 90,"Lagos, Nigeria", 0, 239, Twitter for Android," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1721,644bee50-7327-11ed-9583-ab47568012fa,o_zasadzinski,2022-12-03 16:22:14, 41,, 0, 1424, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1722,75461785-7327-11ed-9583-ab47568012fa,Aurom22,2022-12-03 16:14:14, 224,, 0, 1444, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1723,67ecbbc0-7327-11ed-9583-ab47568012fa,Maaya988,2022-12-03 16:18:05, 16,, 0, 77, Twitter for Android, RT @BCH_BULL: BCH Bull is excited to be on Cashrain! Join our community here: https://t.co/32YuVYExNR Be the bull and let's make it rain Bi…
1724,6478a3a2-7327-11ed-9583-ab47568012fa,innovajam,2022-12-03 16:20:13, 134,Philippines, 0, 0, Twitter for Android," Long long time ago....
#bitcoin"
1725,646c6ea3-7327-11ed-9583-ab47568012fa,Francesz_Medina,2022-12-03 16:21:11, 38,, 0, 20, Twitter for Android," RT @AltCryptoGems: How to make money with FIAT:

Sell it and buy #Bitcoin."
1726,75483a60-7327-11ed-9583-ab47568012fa,SixSilverSpoons,2022-12-03 16:14:11, 100,"Florida, USA", 0, 0, Twitter Web App," Simple Model for #Bitcoin 
Let's see of it works...! https://t.co/O0XUttdGkj"
1727,6da2fbb0-7327-11ed-9583-ab47568012fa,FilaliAbdelah,2022-12-03 16:16:57, 45,, 0, 1438, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1728,7f766df4-7327-11ed-9583-ab47568012fa,WaltButternut,2022-12-03 16:11:13, 117,Well-drained soil, 0, 0, Twitter for iPhone," @CryptoPointHi “Crypto” and mendacious scam culture will recede, Bitcoin will continue, and a new era of decentrali… https://t.co/LCZWN3WTrW"
1729,647aed90-7327-11ed-9583-ab47568012fa,fawazkh08853103,2022-12-03 16:19:49, 200,Kingdom of Saudi Arabia, 0, 41, Twitter for iPhone," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1730,8649b6a7-7327-11ed-9583-ab47568012fa,josephmutebi16,2022-12-03 16:08:29, 71,"Kampala, Uganda", 0, 85, Twitter for Android, RT @CedYoungelman: One day #Bitcoin’ers will stop accepting dollars for #Btc.
1731,6421f820-7327-11ed-9583-ab47568012fa,DiamondDevil9,2022-12-03 16:23:07, 91,Unknown, 0, 0, Twitter for Android, $PLSX FAUCET - Just claimed my 100 FREE #PLSX from the https://t.co/X2TroZsH77 #PulseX #Faucet! Claim your DAILY 10… https://t.co/W7dsOAEFgH
1732,6d711642-7327-11ed-9583-ab47568012fa,8080Sigma,2022-12-03 16:17:09, 54,, 0, 1437, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1733,678ee453-7327-11ed-9583-ab47568012fa,Watson_Maklin,2022-12-03 16:19:18, 78,, 0, 159, Twitter for Android," RT @lucasvelascook: What should i buy in 2023? 
#Gold or #Bitcoin? 🚀🔥"
1734,6d70ef31-7327-11ed-9583-ab47568012fa,_drizzychris,2022-12-03 16:17:13, 1556,Paradise, 0, 41, Twitter for iPhone," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1735,679992b0-7327-11ed-9583-ab47568012fa,HiottAshley11,2022-12-03 16:19:01, 662,"South Carolina, USA", 0, 41, Twitter for iPhone," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1736,67d737f1-7327-11ed-9583-ab47568012fa,difir16,2022-12-03 16:18:31, 158,"Cianjur, Indonesia", 0, 41, Twitter for Android," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1737,6459a9f3-7327-11ed-9583-ab47568012fa,ItsFavor23,2022-12-03 16:21:50, 186,, 0, 41, Twitter for Android," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1738,645da190-7327-11ed-9583-ab47568012fa,Jony38648260,2022-12-03 16:21:38, 1,Portugal, 0, 105, Twitter Web App," RT @JeffBooth: #Bitcoin ensures that the technology that should free you, isn’t used to enslave you."
